Date,Nav,Mid Bid/Ask,P/D to NAV,P/D Indicator
12/20/2016,41.0936,41.145,0.13%,Premium
12/19/2016,41.1266,41.16,0.08%,Premium
12/16/2016,41.3787,41.37,-0.02%,Discount
12/15/2016,41.4604,41.5,0.10%,Premium
12/14/2016,41.3275,41.385,0.14%,Premium
12/13/2016,41.2477,41.285,0.09%,Premium
12/12/2016,41.3678,41.31,-0.14%,Discount
12/09/2016,41.6634,41.695,0.08%,Premium
12/08/2016,41.4681,41.515,0.11%,Premium
12/07/2016,41.3232,41.29,-0.08%,Discount
12/06/2016,41.3288,41.355,0.06%,Premium
12/05/2016,41.3333,41.32,-0.03%,Discount
12/02/2016,41.1463,41.195,0.12%,Premium
12/01/2016,41.2089,41.23,0.05%,Premium
11/30/2016,41.129,41.095,-0.08%,Discount
11/29/2016,40.9194,40.915,-0.01%,Discount
11/28/2016,41.0461,41.035,-0.03%,Discount
11/25/2016,40.7593,40.76,0.00%,Premium
11/23/2016,41.0426,41.03,-0.03%,Discount
11/22/2016,41.1496,41.165,0.04%,Premium
11/21/2016,41.086,41.135,0.12%,Premium
11/18/2016,41.0199,41.045,0.06%,Premium
11/17/2016,41.0204,41.03,0.02%,Premium
11/16/2016,41.0018,41.06,0.14%,Premium
11/15/2016,41.1291,41.18,0.12%,Premium
11/14/2016,40.8234,40.85,0.07%,Premium
11/11/2016,40.8369,40.855,0.04%,Premium
11/10/2016,41.1645,41.155,-0.02%,Discount
11/09/2016,41.3161,41.35,0.08%,Premium
11/08/2016,41.4857,41.475,-0.03%,Discount
11/07/2016,41.5741,41.61,0.09%,Premium
11/04/2016,41.5311,41.48,-0.12%,Discount
11/03/2016,41.5126,41.57,0.14%,Premium
11/02/2016,41.5906,41.59,0.00%,Discount
11/01/2016,41.709,41.695,-0.03%,Discount
10/31/2016,41.7005,41.7,0.00%,Discount
10/28/2016,41.8386,41.795,-0.10%,Discount
10/27/2016,41.9549,41.9,-0.13%,Discount
10/26/2016,42.018,42.015,-0.01%,Discount
10/25/2016,42.0432,42.03,-0.03%,Discount
10/24/2016,42.1423,42.12,-0.05%,Discount
10/21/2016,42.2882,42.29,0.00%,Premium
10/20/2016,42.3321,42.37,0.09%,Premium
10/19/2016,42.5049,42.51,0.01%,Premium
10/18/2016,42.4022,42.395,-0.02%,Discount
10/17/2016,42.3533,42.4,0.11%,Premium
10/14/2016,42.2609,42.33,0.16%,Premium
10/13/2016,42.1437,42.185,0.10%,Premium
10/12/2016,42.0656,42.135,0.17%,Premium
10/11/2016,42.0627,42.065,0.01%,Premium
10/10/2016,42.0552,42.035,-0.05%,Discount
10/07/2016,41.7712,41.84,0.16%,Premium
10/06/2016,41.7228,41.765,0.10%,Premium
10/05/2016,41.8112,41.8,-0.03%,Discount
10/04/2016,41.8535,41.9,0.11%,Premium
10/03/2016,42.0393,42.075,0.09%,Premium
09/30/2016,42.0872,42.08,-0.02%,Discount
09/29/2016,41.9382,41.945,0.02%,Premium
09/28/2016,41.9324,41.96,0.07%,Premium
09/27/2016,42.0408,42.025,-0.04%,Discount
09/26/2016,41.934,41.92,-0.03%,Discount
09/23/2016,41.8985,41.88,-0.04%,Discount
09/22/2016,42.0351,42.01,-0.06%,Discount
09/21/2016,42.006,42.01,0.01%,Premium
09/20/2016,41.8214,41.82,0.00%,Discount
09/19/2016,41.6836,41.645,-0.09%,Discount
09/16/2016,41.4731,41.445,-0.07%,Discount
09/15/2016,41.5162,41.48,-0.09%,Discount
09/14/2016,41.5318,41.53,0.00%,Discount
09/13/2016,41.5116,41.485,-0.06%,Discount
09/12/2016,41.4952,41.515,0.05%,Premium
09/09/2016,41.6449,41.62,-0.06%,Discount
09/08/2016,41.7353,41.715,-0.05%,Discount
09/07/2016,41.7398,41.74,0.00%,Premium
09/06/2016,41.8379,41.865,0.07%,Premium
09/02/2016,41.4522,41.445,-0.02%,Discount
09/01/2016,41.2695,41.28,0.03%,Premium
08/31/2016,41.1224,41.08,-0.10%,Discount
08/30/2016,41.1702,41.125,-0.11%,Discount
08/29/2016,41.3501,41.345,-0.01%,Discount
08/26/2016,41.2943,41.215,-0.19%,Discount
08/25/2016,41.3686,41.34,-0.07%,Discount
08/24/2016,41.3343,41.315,-0.05%,Discount
08/23/2016,41.3624,41.34,-0.05%,Discount
08/22/2016,41.3005,41.28,-0.05%,Discount
08/19/2016,41.1921,41.205,0.03%,Premium
08/18/2016,41.3923,41.385,-0.02%,Discount
08/17/2016,41.3538,41.38,0.06%,Premium
08/16/2016,41.4244,41.405,-0.05%,Discount
08/15/2016,41.4012,41.35,-0.12%,Discount
08/12/2016,41.5281,41.515,-0.03%,Discount
08/11/2016,41.5604,41.535,-0.06%,Discount
08/10/2016,41.5717,41.6,0.07%,Premium
08/09/2016,41.6632,41.65,-0.03%,Discount
08/08/2016,41.7143,41.705,-0.02%,Discount
08/05/2016,41.7651,41.72,-0.11%,Discount
08/04/2016,41.8755,41.87,-0.01%,Discount
08/03/2016,41.6855,41.715,0.07%,Premium
08/02/2016,41.6919,41.715,0.06%,Premium
08/01/2016,41.6788,41.695,0.04%,Premium
07/29/2016,41.9053,41.915,0.02%,Premium
07/28/2016,41.7464,41.755,0.02%,Premium
07/27/2016,41.7247,41.775,0.12%,Premium
07/26/2016,41.7941,41.795,0.00%,Premium
07/25/2016,41.7554,41.7,-0.13%,Discount
07/22/2016,41.9391,41.91,-0.07%,Discount
07/21/2016,41.9358,41.95,0.03%,Premium
07/20/2016,41.8949,41.865,-0.07%,Discount
07/19/2016,42.0059,42.025,0.05%,Premium
07/18/2016,42.0237,42.04,0.04%,Premium
07/15/2016,42.1485,42.14,-0.02%,Discount
07/14/2016,42.0877,42.105,0.04%,Premium
07/13/2016,42.2314,42.315,0.20%,Premium
07/12/2016,42.3185,42.31,-0.02%,Discount
07/11/2016,42.2825,42.335,0.12%,Premium
07/08/2016,42.3295,42.4,0.17%,Premium
07/07/2016,42.2164,42.275,0.14%,Premium
07/06/2016,42.5007,42.53,0.07%,Premium
07/05/2016,42.4037,42.455,0.12%,Premium
07/01/2016,42.66,42.84,0.42%,Premium
06/30/2016,42.4786,42.54,0.14%,Premium
06/29/2016,42.7383,42.635,-0.24%,Discount
06/28/2016,42.5909,42.545,-0.11%,Discount
06/27/2016,42.6271,42.645,0.04%,Premium
06/24/2016,42.6259,42.645,0.05%,Premium
06/23/2016,42.4571,42.42,-0.09%,Discount
06/22/2016,42.6229,42.61,-0.03%,Discount
06/21/2016,42.6535,42.58,-0.17%,Discount
06/20/2016,42.933,42.925,-0.02%,Discount
06/17/2016,42.965,42.955,-0.02%,Discount
06/16/2016,42.6964,42.575,-0.29%,Discount
06/15/2016,42.7348,42.68,-0.13%,Discount
06/14/2016,42.9223,42.865,-0.13%,Discount
06/13/2016,42.9461,42.89,-0.13%,Discount
06/10/2016,42.9621,42.935,-0.06%,Discount
06/09/2016,43.0861,43.055,-0.07%,Discount
06/08/2016,43.1201,43.09,-0.07%,Discount
06/07/2016,42.9142,42.92,0.01%,Premium
06/06/2016,42.7189,42.68,-0.09%,Discount
06/03/2016,42.6391,42.675,0.08%,Premium
06/02/2016,42.6282,42.57,-0.14%,Discount
06/01/2016,42.479,42.49,0.03%,Premium
05/31/2016,42.4156,42.415,0.00%,Discount
05/27/2016,42.7301,42.635,-0.22%,Discount
05/26/2016,42.7581,42.705,-0.12%,Discount
05/25/2016,42.6996,42.7,0.00%,Premium
05/24/2016,42.5145,42.505,-0.02%,Discount
05/23/2016,42.5031,42.51,0.02%,Premium
05/20/2016,42.4581,42.47,0.03%,Premium
05/19/2016,42.4618,42.43,-0.08%,Discount
05/18/2016,42.6384,42.47,-0.40%,Discount
05/17/2016,42.736,42.73,-0.01%,Discount
05/16/2016,42.5774,42.565,-0.03%,Discount
05/13/2016,42.3944,42.38,-0.03%,Discount
05/12/2016,42.44,42.4,-0.09%,Discount
05/11/2016,42.4558,42.44,-0.04%,Discount
05/10/2016,42.1553,42.13,-0.06%,Discount
05/09/2016,41.8684,41.805,-0.15%,Discount
05/06/2016,42.2948,42.255,-0.09%,Discount
05/05/2016,42.1736,42.175,0.00%,Premium
05/04/2016,42.3397,42.335,-0.01%,Discount
05/03/2016,42.4908,42.47,-0.05%,Discount
05/02/2016,42.8109,42.78,-0.07%,Discount
04/29/2016,42.8516,42.925,0.17%,Premium
04/28/2016,42.6726,42.765,0.22%,Premium
04/27/2016,42.3288,42.3,-0.07%,Discount
04/26/2016,42.3352,42.325,-0.02%,Discount
04/25/2016,42.2378,42.22,-0.04%,Discount
04/22/2016,42.0589,42.07,0.03%,Premium
04/21/2016,42.5437,42.54,-0.01%,Discount
04/20/2016,42.6894,42.65,-0.09%,Discount
04/19/2016,42.5744,42.595,0.05%,Premium
04/18/2016,42.4688,42.495,0.06%,Premium
04/15/2016,42.4518,42.415,-0.09%,Discount
04/14/2016,42.2647,42.245,-0.05%,Discount
04/13/2016,42.2527,42.27,0.04%,Premium
04/12/2016,42.222,42.255,0.08%,Premium
04/11/2016,42.241,42.18,-0.15%,Discount
04/08/2016,42.097,42.09,-0.02%,Discount
04/07/2016,42.069,42.06,-0.02%,Discount
04/06/2016,42.0847,42.135,0.12%,Premium
04/05/2016,42.0528,42.075,0.05%,Premium
04/04/2016,41.896,41.87,-0.06%,Discount
04/01/2016,41.9671,41.995,0.07%,Premium
03/31/2016,41.9427,41.93,-0.03%,Discount
03/30/2016,41.7641,41.745,-0.05%,Discount
03/29/2016,41.7149,41.745,0.07%,Premium
03/28/2016,41.7566,41.715,-0.10%,Discount
03/24/2016,41.8977,41.895,-0.01%,Discount
03/23/2016,41.918,41.905,-0.03%,Discount
03/22/2016,41.7848,41.76,-0.06%,Discount
03/21/2016,41.8364,41.845,0.02%,Premium
03/18/2016,41.8712,41.88,0.02%,Premium
03/17/2016,41.837,41.865,0.07%,Premium
03/16/2016,41.8251,41.915,0.22%,Premium
03/15/2016,41.9133,41.92,0.02%,Premium
03/14/2016,41.8773,41.84,-0.09%,Discount
03/11/2016,41.9245,41.87,-0.13%,Discount
03/10/2016,42.0668,42.04,-0.06%,Discount
03/09/2016,42.2878,42.215,-0.17%,Discount
03/08/2016,42.4021,42.375,-0.06%,Discount
03/07/2016,42.2556,42.25,-0.01%,Discount
03/04/2016,42.2987,42.27,-0.07%,Discount
03/03/2016,42.4999,42.485,-0.04%,Discount
03/02/2016,42.5563,42.545,-0.03%,Discount
03/01/2016,42.5946,42.605,0.02%,Premium
02/29/2016,42.7266,42.75,0.06%,Premium
02/26/2016,42.6286,42.645,0.04%,Premium
02/25/2016,42.8624,42.82,-0.10%,Discount
02/24/2016,42.8509,42.775,-0.18%,Discount
02/23/2016,42.7311,42.77,0.09%,Premium
02/22/2016,42.564,42.595,0.07%,Premium
02/19/2016,42.7661,42.745,-0.05%,Discount
02/18/2016,42.6049,42.675,0.16%,Premium
02/17/2016,42.425,42.45,0.06%,Premium
02/16/2016,42.6223,42.59,-0.08%,Discount
02/12/2016,42.8432,42.815,-0.07%,Discount
02/11/2016,43.0437,42.98,-0.15%,Discount
02/10/2016,42.6252,42.725,0.23%,Premium
02/09/2016,42.5877,42.565,-0.05%,Discount
02/08/2016,42.3858,42.345,-0.10%,Discount
02/05/2016,42.0024,42.035,0.08%,Premium
02/04/2016,41.9491,41.96,0.03%,Premium
02/03/2016,41.7605,41.785,0.06%,Premium
02/02/2016,41.6419,41.71,0.16%,Premium
02/01/2016,41.4434,41.48,0.09%,Premium
01/29/2016,41.3745,41.4,0.06%,Premium
01/28/2016,41.8126,41.74,-0.17%,Discount
01/27/2016,41.7262,41.705,-0.05%,Discount
01/26/2016,41.7333,41.755,0.05%,Premium
01/25/2016,41.8579,41.86,0.01%,Premium
01/22/2016,41.9198,41.86,-0.14%,Discount
01/21/2016,42.0662,42.025,-0.10%,Discount
01/20/2016,42.229,42.11,-0.28%,Discount
01/19/2016,42.1619,42.19,0.07%,Premium
01/15/2016,42.2872,42.255,-0.08%,Discount
01/14/2016,42.1898,42.18,-0.02%,Discount
01/13/2016,41.9856,42.015,0.07%,Premium
01/12/2016,42.0807,42.1,0.05%,Premium
01/11/2016,42.1177,42.11,-0.02%,Discount
01/08/2016,41.8759,41.895,0.05%,Premium
01/07/2016,41.9707,42.0,0.07%,Premium
01/06/2016,41.8938,41.92,0.06%,Premium
01/05/2016,41.8767,41.92,0.10%,Premium
01/04/2016,41.9572,42.0,0.10%,Premium
12/31/2015,41.8023,41.93,0.30%,Premium
12/30/2015,41.8712,41.825,-0.11%,Discount
12/29/2015,41.7225,41.765,0.10%,Premium
12/28/2015,41.8055,41.775,-0.07%,Discount
12/24/2015,41.8313,41.845,0.03%,Premium
12/23/2015,41.9797,41.92,-0.14%,Discount
12/22/2015,42.0255,41.975,-0.12%,Discount
12/21/2015,41.9059,41.87,-0.09%,Discount
12/18/2015,42.1254,42.075,-0.12%,Discount
12/17/2015,42.458,42.41,-0.11%,Discount
12/16/2015,42.2338,42.245,0.03%,Premium
12/15/2015,42.227,42.24,0.03%,Premium
12/14/2015,41.928,41.95,0.05%,Premium
12/11/2015,41.7404,41.74,0.00%,Discount
12/10/2015,41.8568,41.86,0.01%,Premium
12/09/2015,41.8619,41.84,-0.05%,Discount
12/08/2015,42.0523,42.045,-0.02%,Discount
12/07/2015,42.0885,42.11,0.05%,Premium
12/04/2015,41.8025,41.805,0.01%,Premium
12/03/2015,41.9528,41.93,-0.05%,Discount
12/02/2015,42.2138,42.205,-0.02%,Discount
12/01/2015,41.9877,41.945,-0.10%,Discount
11/30/2015,42.1733,42.205,0.08%,Premium
11/27/2015,42.1671,42.165,-0.01%,Discount
11/25/2015,42.0346,42.03,-0.01%,Discount
11/24/2015,42.0805,42.095,0.03%,Premium
11/23/2015,42.0636,42.115,0.12%,Premium
11/20/2015,42.0981,42.105,0.02%,Premium
11/19/2015,41.943,41.965,0.05%,Premium
11/18/2015,41.9254,41.95,0.06%,Premium
11/17/2015,41.8885,41.885,-0.01%,Discount
11/16/2015,41.9293,41.95,0.05%,Premium
11/13/2015,41.81,41.81,0.00%,Discount
11/12/2015,41.6812,41.645,-0.09%,Discount
11/11/2015,41.706,41.685,-0.05%,Discount
11/10/2015,41.8282,41.79,-0.09%,Discount
11/09/2015,41.5875,41.61,0.05%,Premium
11/06/2015,41.4593,41.46,0.00%,Premium
11/05/2015,41.4854,41.445,-0.10%,Discount
11/04/2015,41.3638,41.335,-0.07%,Discount
11/03/2015,41.3286,41.31,-0.05%,Discount
11/02/2015,41.4323,41.395,-0.09%,Discount
10/30/2015,41.3299,41.3,-0.07%,Discount
10/29/2015,41.3773,41.41,0.08%,Premium
10/28/2015,41.2914,41.31,0.05%,Premium
10/27/2015,41.3886,41.38,-0.02%,Discount
10/26/2015,41.2771,41.255,-0.05%,Discount
10/23/2015,41.1443,41.155,0.03%,Premium
10/22/2015,41.0917,41.06,-0.08%,Discount
10/21/2015,41.1826,41.195,0.03%,Premium
10/20/2015,41.0825,41.08,-0.01%,Discount
10/19/2015,41.2392,41.24,0.00%,Premium
10/16/2015,41.1763,41.18,0.01%,Premium
10/15/2015,41.0758,41.05,-0.06%,Discount
10/14/2015,41.0635,41.07,0.02%,Premium
10/13/2015,40.9867,41.02,0.08%,Premium
10/12/2015,41.0186,41.04,0.05%,Premium
10/09/2015,41.0258,41.02,-0.01%,Discount
10/08/2015,41.0954,41.09,-0.01%,Discount
10/07/2015,41.091,41.07,-0.05%,Discount
10/06/2015,41.1454,41.11,-0.09%,Discount
10/05/2015,41.2559,41.25,-0.01%,Discount
10/02/2015,41.5267,41.45,-0.19%,Discount
10/01/2015,41.628,41.6,-0.07%,Discount
09/30/2015,41.4709,41.47,0.00%,Discount
09/29/2015,41.5571,41.54,-0.04%,Discount
09/28/2015,41.4857,41.47,-0.04%,Discount
09/25/2015,41.2124,41.22,0.02%,Premium
09/24/2015,41.4722,41.43,-0.10%,Discount
09/23/2015,41.4823,41.52,0.09%,Premium
09/22/2015,41.4591,41.41,-0.12%,Discount
09/21/2015,41.1368,41.16,0.06%,Premium
09/18/2015,41.3767,41.34,-0.09%,Discount
09/17/2015,41.0939,41.14,0.11%,Premium
09/16/2015,41.0029,40.96,-0.11%,Discount
09/15/2015,41.0246,41.0,-0.06%,Discount
09/14/2015,41.0898,41.1,0.03%,Premium
09/11/2015,41.1938,41.18,-0.03%,Discount
09/10/2015,41.1565,41.14,-0.04%,Discount
09/09/2015,41.2075,41.24,0.08%,Premium
09/08/2015,41.16,41.19,0.07%,Premium
09/04/2015,41.5739,41.55,-0.06%,Discount
09/03/2015,41.3084,41.35,0.10%,Premium
09/02/2015,41.4054,41.38,-0.06%,Discount
09/01/2015,41.4205,41.45,0.07%,Premium
08/31/2015,41.1709,41.17,0.00%,Discount
08/28/2015,41.1615,41.15,-0.03%,Discount
08/27/2015,41.1774,41.23,0.13%,Premium
08/26/2015,41.2644,41.29,0.06%,Premium
08/25/2015,41.0311,40.89,-0.35%,Discount
08/24/2015,40.786,40.79,0.01%,Premium
08/21/2015,40.9583,40.92,-0.09%,Discount
08/20/2015,40.8637,40.85,-0.03%,Discount
08/19/2015,41.1646,41.11,-0.13%,Discount
08/18/2015,41.2398,41.24,0.00%,Premium
08/17/2015,41.0185,41.02,0.00%,Premium
08/14/2015,40.9589,40.94,-0.05%,Discount
08/13/2015,40.938,40.9,-0.09%,Discount
08/12/2015,40.9341,40.92,-0.04%,Discount
08/11/2015,40.8704,40.81,-0.15%,Discount
08/10/2015,40.7065,40.73,0.06%,Premium
08/07/2015,41.0279,41.0,-0.07%,Discount
08/06/2015,41.2328,41.22,-0.03%,Discount
08/05/2015,41.2506,41.25,0.00%,Discount
08/04/2015,41.1684,41.22,0.13%,Premium
08/03/2015,41.2101,41.17,-0.10%,Discount
07/31/2015,41.2085,41.18,-0.07%,Discount
07/30/2015,41.3546,41.37,0.04%,Premium
07/29/2015,41.4022,41.38,-0.05%,Discount
07/28/2015,41.4012,41.39,-0.03%,Discount
07/27/2015,41.3742,41.35,-0.06%,Discount
07/24/2015,41.5648,41.54,-0.06%,Discount
07/23/2015,41.7327,41.78,0.11%,Premium
07/22/2015,41.8108,41.84,0.07%,Premium
07/21/2015,41.9779,42.01,0.08%,Premium
07/20/2015,41.8525,41.91,0.14%,Premium
07/17/2015,41.9694,41.99,0.05%,Premium
07/16/2015,41.9572,42.01,0.13%,Premium
07/15/2015,42.0461,42.07,0.06%,Premium
07/14/2015,42.2089,42.25,0.10%,Premium
07/13/2015,42.2551,42.32,0.15%,Premium
07/10/2015,42.3061,42.34,0.08%,Premium
07/09/2015,42.0358,42.08,0.11%,Premium
07/08/2015,41.7583,41.79,0.08%,Premium
07/07/2015,41.8795,42.01,0.31%,Premium
07/06/2015,41.9755,42.06,0.20%,Premium
07/02/2015,42.533,42.5,-0.08%,Discount
07/01/2015,42.4429,42.48,0.09%,Premium
06/30/2015,42.7317,42.72,-0.03%,Discount
06/29/2015,42.9564,42.9,-0.13%,Discount
06/26/2015,43.3051,43.28,-0.06%,Discount
06/25/2015,43.2448,43.26,0.04%,Premium
06/24/2015,43.5392,43.52,-0.04%,Discount
06/23/2015,43.6884,43.695,0.02%,Premium
06/22/2015,43.4704,43.47,0.00%,Discount
06/19/2015,43.4353,43.4,-0.08%,Discount
06/18/2015,43.6288,43.57,-0.14%,Discount
06/17/2015,43.6173,43.55,-0.15%,Discount
06/16/2015,43.6259,43.6,-0.06%,Discount
06/15/2015,43.6905,43.67,-0.05%,Discount
06/12/2015,43.7972,43.79,-0.02%,Discount
06/11/2015,43.818,43.75,-0.16%,Discount
06/10/2015,43.7992,43.75,-0.11%,Discount
06/09/2015,43.6363,43.6,-0.08%,Discount
06/08/2015,43.5548,43.52,-0.08%,Discount
06/05/2015,43.8976,43.86,-0.09%,Discount
06/04/2015,43.5053,43.5,-0.01%,Discount
06/03/2015,43.7354,43.75,0.03%,Premium
06/02/2015,43.8219,43.89,0.16%,Premium
06/01/2015,43.9699,43.98,0.02%,Premium
05/29/2015,44.0022,44.0,-0.01%,Discount
05/28/2015,43.7335,43.76,0.06%,Premium
05/27/2015,43.6514,43.71,0.13%,Premium
05/26/2015,43.7507,43.79,0.09%,Premium
05/22/2015,43.7566,43.82,0.15%,Premium
05/21/2015,43.7309,43.76,0.07%,Premium
05/20/2015,43.6177,43.63,0.03%,Premium
05/19/2015,43.4045,43.46,0.13%,Premium
05/18/2015,43.5166,43.56,0.10%,Premium
05/15/2015,43.528,43.56,0.07%,Premium
05/14/2015,43.5757,43.58,0.01%,Premium
05/13/2015,43.744,43.76,0.04%,Premium
05/12/2015,43.7634,43.76,-0.01%,Discount
05/11/2015,43.6301,43.75,0.27%,Premium
05/08/2015,43.4971,43.53,0.08%,Premium
05/07/2015,43.5449,43.56,0.04%,Premium
05/06/2015,43.6792,43.68,0.00%,Premium
05/05/2015,43.7701,43.72,-0.12%,Discount
05/04/2015,43.6398,43.68,0.09%,Premium
05/01/2015,43.6355,43.68,0.10%,Premium
04/30/2015,43.5646,43.64,0.17%,Premium
04/29/2015,43.4998,43.54,0.09%,Premium
04/28/2015,43.7912,43.83,0.09%,Premium
04/27/2015,44.0335,44.05,0.04%,Premium
04/24/2015,43.9811,44.01,0.07%,Premium
04/23/2015,43.9415,43.95,0.02%,Premium
04/22/2015,44.032,44.11,0.18%,Premium
04/21/2015,44.0838,44.1,0.04%,Premium
04/20/2015,44.1588,44.16,0.00%,Premium
04/17/2015,44.0229,44.02,-0.01%,Discount
04/16/2015,43.9221,43.97,0.11%,Premium
04/15/2015,44.111,44.16,0.11%,Premium
04/14/2015,44.2058,44.25,0.10%,Premium
04/13/2015,44.4154,44.43,0.03%,Premium
04/10/2015,44.2763,44.28,0.01%,Premium
04/09/2015,44.2299,44.23,0.00%,Premium
04/08/2015,43.9378,43.96,0.05%,Premium
04/07/2015,43.8498,43.86,0.02%,Premium
04/06/2015,43.5512,43.64,0.20%,Premium
04/02/2015,43.6849,43.75,0.15%,Premium
04/01/2015,43.9739,44.04,0.15%,Premium
03/31/2015,44.117,44.21,0.21%,Premium
03/30/2015,43.8948,43.93,0.08%,Premium
03/27/2015,43.7768,43.81,0.08%,Premium
03/26/2015,43.7213,43.77,0.11%,Premium
03/25/2015,43.5765,43.63,0.12%,Premium
03/24/2015,43.5704,43.6,0.07%,Premium
03/23/2015,43.586,43.48,-0.24%,Discount
03/20/2015,43.7894,43.81,0.05%,Premium
03/19/2015,44.2571,44.27,0.03%,Premium
03/18/2015,44.2551,44.05,-0.47%,Discount
03/17/2015,44.4943,44.55,0.13%,Premium
03/16/2015,44.4718,44.47,0.00%,Discount
03/13/2015,44.6391,44.65,0.03%,Premium
03/12/2015,44.4017,44.43,0.06%,Premium
03/11/2015,44.4387,44.47,0.07%,Premium
03/10/2015,44.3478,44.41,0.14%,Premium
03/09/2015,44.1902,44.19,0.00%,Discount
03/06/2015,44.1741,44.2,0.06%,Premium
03/05/2015,43.8285,43.84,0.03%,Premium
03/04/2015,43.7168,43.76,0.10%,Premium
03/03/2015,43.6725,43.71,0.09%,Premium
03/02/2015,43.5809,43.6,0.04%,Premium
02/27/2015,43.3742,43.44,0.15%,Premium
02/26/2015,43.4672,43.5,0.08%,Premium
02/25/2015,43.3429,43.39,0.11%,Premium
02/24/2015,43.2891,43.3,0.03%,Premium
02/23/2015,43.3384,43.34,0.00%,Premium
02/20/2015,43.1049,43.15,0.11%,Premium
02/19/2015,43.0915,43.15,0.14%,Premium
02/18/2015,43.1621,43.19,0.07%,Premium
02/17/2015,43.1494,43.19,0.09%,Premium
02/13/2015,43.2817,43.29,0.02%,Premium
02/12/2015,43.4656,43.47,0.01%,Premium
02/11/2015,43.7136,43.72,0.02%,Premium
02/10/2015,43.6562,43.69,0.08%,Premium
02/09/2015,43.5902,43.63,0.09%,Premium
02/06/2015,43.7071,43.72,0.03%,Premium
02/05/2015,43.7315,43.78,0.11%,Premium
02/04/2015,43.8433,43.92,0.18%,Premium
02/03/2015,43.6553,43.74,0.19%,Premium
02/02/2015,44.2326,44.24,0.02%,Premium
01/30/2015,44.2111,44.24,0.07%,Premium
01/29/2015,44.3479,44.33,-0.04%,Discount
01/28/2015,43.9851,44.02,0.08%,Premium
01/27/2015,43.8876,43.98,0.21%,Premium
01/26/2015,44.116,44.19,0.17%,Premium
01/23/2015,44.0238,44.11,0.20%,Premium
01/22/2015,43.8133,43.9,0.20%,Premium
01/21/2015,43.6038,43.62,0.04%,Premium
01/20/2015,43.8026,43.72,-0.19%,Discount
01/16/2015,43.4658,43.47,0.01%,Premium
01/15/2015,43.4611,43.47,0.02%,Premium
01/14/2015,43.5852,43.61,0.06%,Premium
01/13/2015,43.7839,43.83,0.11%,Premium
01/12/2015,43.8832,43.87,-0.03%,Discount
01/09/2015,43.8312,43.83,0.00%,Discount
01/08/2015,43.8721,43.91,0.09%,Premium
01/07/2015,43.9346,43.91,-0.06%,Discount
01/06/2015,43.8376,43.92,0.19%,Premium
01/05/2015,43.8838,43.86,-0.05%,Discount
01/02/2015,43.5945,43.65,0.13%,Premium
12/31/2014,43.5752,43.62,0.10%,Premium
12/30/2014,43.6275,43.69,0.14%,Premium
12/29/2014,43.9126,43.91,-0.01%,Discount
12/26/2014,43.7538,43.74,-0.03%,Discount
12/24/2014,43.6795,43.68,0.00%,Premium
12/23/2014,43.8594,43.88,0.05%,Premium
12/22/2014,43.7764,43.81,0.08%,Premium
12/19/2014,43.8539,43.87,0.04%,Premium
12/18/2014,43.9377,43.94,0.01%,Premium
12/17/2014,43.8301,43.91,0.18%,Premium
12/16/2014,43.7029,43.71,0.02%,Premium
12/15/2014,43.8415,43.87,0.07%,Premium
12/12/2014,43.759,43.76,0.00%,Premium
12/11/2014,43.6645,43.66,-0.01%,Discount
12/10/2014,43.5559,43.56,0.01%,Premium
12/09/2014,43.5781,43.66,0.19%,Premium
12/08/2014,43.7789,43.81,0.07%,Premium
12/05/2014,43.9401,43.96,0.05%,Premium
12/04/2014,43.6067,43.64,0.08%,Premium
12/03/2014,43.6856,43.71,0.06%,Premium
12/02/2014,43.7076,43.74,0.07%,Premium
12/01/2014,43.7744,43.85,0.17%,Premium
11/28/2014,43.9717,44.0,0.06%,Premium
11/26/2014,43.4085,43.46,0.12%,Premium
11/25/2014,43.4662,43.45,-0.04%,Discount
11/24/2014,43.6158,43.64,0.06%,Premium
11/21/2014,43.4926,43.55,0.13%,Premium
11/20/2014,43.3883,43.41,0.05%,Premium
11/19/2014,43.4896,43.58,0.21%,Premium
11/18/2014,43.4714,43.49,0.04%,Premium
11/17/2014,43.4304,43.47,0.09%,Premium
11/14/2014,43.4977,43.49,-0.02%,Discount
11/13/2014,43.5117,43.53,0.04%,Premium
11/12/2014,43.4158,43.46,0.10%,Premium
11/11/2014,43.3404,43.35,0.02%,Premium
11/10/2014,43.5018,43.54,0.09%,Premium
11/07/2014,43.38,43.39,0.02%,Premium
11/06/2014,43.433,43.46,0.06%,Premium
11/05/2014,43.4457,43.52,0.17%,Premium
11/04/2014,43.3207,43.37,0.11%,Premium
11/03/2014,43.2898,43.32,0.07%,Premium
10/31/2014,43.1768,43.25,0.17%,Premium
10/30/2014,42.9882,43.03,0.10%,Premium
10/29/2014,42.7382,42.86,0.28%,Premium
10/28/2014,42.9227,42.95,0.06%,Premium
10/27/2014,43.0692,43.12,0.12%,Premium
10/24/2014,43.2694,43.3,0.07%,Premium
10/23/2014,43.202,43.2,-0.01%,Discount
10/22/2014,43.2909,43.32,0.07%,Premium
10/21/2014,43.0818,43.11,0.07%,Premium
10/20/2014,43.2576,43.26,0.01%,Premium
10/17/2014,43.1292,43.16,0.07%,Premium
10/16/2014,43.0063,43.0,-0.02%,Discount
10/15/2014,43.1635,43.11,-0.12%,Discount
